Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
14,2,2,58,0.0018,0.012,0.000126508,0.09,0.05,1,0,0.083333333,,27.07870761,37.43998796,-4.983738106,-0.437373687,0.000369268,0,0.00226328,0.152879951,0.071428571,0.999504271,0.999504271,0.999504271,0.001341225,26.98676834,0.003413711,0.009112454,0.152879951,0,0.000851957,0.060940678,26.97339022,0.005619456,0,0,0,-0.171025572,0,0
15,2,3,58,0.0018,0.012,0.00012638,0.09,0.05,1,0,0.083333333,,26.97339022,37.42142788,-4.983738106,-0.44277536,0.000367275,0,0.00226328,0.152804164,0.071428571,0.999506391,0.999506391,0.999506391,0.00134056,26.88128854,0.003396947,0.009027842,0.152804164,0,0.000844046,0.060702486,26.86801971,0.005597504,0,0,0,-0.170826457,0,0
16,2,4,58,0.0018,0.012,0.000126253,0.09,0.05,1,0,0.083333333,,26.86801971,37.40295634,-4.983738106,-0.448226105,0.000365274,0,0.00226328,0.152728738,0.071428571,0.999508519,0.999508519,0.999508519,0.001339898,26.77575514,0.003380207,0.008943421,0.152728738,0,0.000836154,0.060464174,26.76259536,0.005575541,0,0,0,-0.170627907,0,0
17,2,5,58,0.0018,0.012,0.000126126,0.09,0.05,1,0,0.083333333,,26.76259536,37.38457348,-4.983738106,-0.453726581,0.000363267,0,0.00226328,0.152653675,0.071428571,0.999510653,0.999510653,0.999510653,0.00133924,26.67016742,0.00336349,0.008859193,0.152653675,0,0.000828279,0.060225739,26.65711646,0.005553566,0,0,0,-0.170429924,0,0
18,2,6,58,0.0018,0.012,0.000125999,0.09,0.05,1,0,0.083333333,,26.65711646,37.36627946,-4.983738106,-0.459277456,0.000361252,0,0.00226328,0.152578974,0.071428571,0.999512795,0.999512795,0.999512795,0.001338585,26.56452467,0.003346797,0.00877516,0.152578974,0,0.000820422,0.05998718,26.55158229,0.00553158,0,0,0,-0.170232511,0,0
19,2,7,58,0.0018,0.012,0.000125872,0.09,0.05,1,0,0.083333333,,26.55158229,37.34807441,-4.983738106,-0.464879411,0.00035923,0,0.00226328,0.152504637,0.071428571,0.999514943,0.999514943,0.999514943,0.001337932,26.45882615,0.003330127,0.008691323,0.152504637,0,0.000812584,0.059748495,26.44599211,0.005509582,0,0,0,-0.170035669,0,0
20,2,8,58,0.0018,0.012,0.000125746,0.09,0.05,1,0,0.083333333,,26.44599211,37.32995847,-4.983738106,-0.470533142,0.0003572,0,0.00226328,0.152430664,0.071428571,0.999517099,0.999517099,0.999517099,0.001337283,26.35307113,0.00331348,0.008607686,0.152430664,0,0.000804765,0.059509682,26.3403452,0.005487572,0,0,0,-0.169839402,0,0
21,2,9,58,0.0018,0.012,0.000125619,0.09,0.05,1,0,0.083333333,,26.3403452,37.31193179,-4.983738106,-0.476239353,0.000355164,0,0.00226328,0.152357055,0.071428571,0.999519261,0.999519261,0.999519261,0.001336638,26.24725889,0.003296855,0.008524251,0.152357055,0,0.000796964,0.05927074,26.23464082,0.00546555,0,0,0,-0.169643711,0,0
22,2,10,58,0.0018,0.012,0.000125493,0.09,0.05,1,0,0.083333333,,26.23464082,37.2939945,-4.983738106,-0.481998765,0.00035312,0,0.00226328,0.152283811,0.071428571,0.999521431,0.999521431,0.999521431,0.001335995,26.14138867,0.003280254,0.008441018,0.152283811,0,0.000789182,0.059031668,26.12887822,0.005443516,0,0,0,-0.169448599,0,0
23,2,11,58,0.0018,0.012,0.000125367,0.09,0.05,1,0,0.083333333,,26.12887822,37.27614676,-4.983738106,-0.48781211,0.000351069,0,0.00226328,0.152210933,0.071428571,0.999523608,0.999523608,0.999523608,0.001335356,26.03545975,0.003263675,0.008357992,0.152210933,0,0.00078142,0.058792462,26.02305666,0.00542147,0,0,0,-0.169254069,0,0
24,2,12,58,0.0018,0.012,0.00012524,0.09,0.05,1,0,0.083333333,,26.02305666,37.2583887,-4.983738106,-0.493680135,0.000349011,0.015,0.00226328,0.152138421,0.071428571,0.978059797,0.999525792,0.999525792,0.00133472,25.92947136,0.003245905,0.008272079,0.152138421,0.556606502,0.000773387,0.058553123,25.36057349,0.005283453,0,0,0,-0.168939858,0,0
25,3,1,59,0.0020358,0.013,0.00013937,0.08,0.05,1,0,0.083333333,,25.36057349,37.24072047,-4.550157177,-0.499603598,0.000535815,0,0.00226328,0.152066275,0.066666667,0.999324889,0.999324889,0.999324889,0.001334087,25.26556112,0.003520881,0.012507424,0.152066275,0,0.001028749,0.057053901,25.24850406,0.005260105,0,0,0,-0.173354685,0,0
26,3,2,59,0.0020358,0.013,0.000139218,0.08,0.05,1,0,0.083333333,,25.24850406,37.21557885,-4.550157177,-0.542076645,0.000513471,0,0.00226328,0.151963614,0.066666667,0.999347382,0.999347382,0.999347382,0.001333186,25.15334094,0.003501423,0.011932623,0.151963614,0,0.000981471,0.056800489,25.13692542,0.005236859,0,0,0,-0.172634519,0,0
27,3,3,59,0.0020358,0.013,0.000139067,0.08,0.05,1,0,0.083333333,,25.13692542,37.1912913,-4.550157177,-0.548466753,0.000510191,0,0.00226328,0.151864439,0.066666667,0.999350813,0.999350813,0.999350813,0.001332316,25.04160916,0.003482069,0.011803738,0.151864439,0,0.00097087,0.05654818,25.02535248,0.005213615,0,0,0,-0.172363861,0,0
28,3,4,59,0.0020358,0.013,0.000138915,0.08,0.05,1,0,0.083333333,,25.02535248,37.16714722,-4.550157177,-0.554919729,0.0005069,0,0.00226328,0.151765851,0.066666667,0.999354255,0.999354255,0.999354255,0.001331451,24.92988252,0.003462753,0.01167528,0.151765851,0,0.000960304,0.056295882,24.91378418,0.005190372,0,0,0,-0.172094256,0,0
29,3,5,59,0.0020358,0.013,0.000138763,0.08,0.05,1,0,0.083333333,,24.91378418,37.14314673,-4.550157177,-0.561436491,0.000503598,0,0.00226328,0.151667849,0.066666667,0.999357708,0.999357708,0.999357708,0.001330591,24.81815992,0.003443476,0.011547253,0.151667849,0,0.000949774,0.056043594,24.80221942,0.005167129,0,0,0,-0.171825707,0,0
30,3,6,59,0.0020358,0.013,0.000138612,0.08,0.05,1,0,0.083333333,,24.80221942,37.11928999,-4.550157177,-0.56801797,0.000500286,0,0.00226328,0.151570434,0.066666667,0.999361172,0.999361172,0.999361172,0.001329737,24.7064403,0.003424237,0.01141966,0.151570434,0,0.000939279,0.055791312,24.69065712,0.005143887,0,0,0,-0.171558218,0,0
31,3,7,59,0.0020358,0.013,0.000138461,0.08,0.05,1,0,0.083333333,,24.69065712,37.09557713,-4.550157177,-0.574665119,0.000496962,0,0.00226328,0.151473607,0.066666667,0.999364646,0.999364646,0.999364646,0.001328887,24.59472255,0.003405036,0.011292505,0.151473607,0,0.000928821,0.055539034,24.57909619,0.005120645,0,0,0,-0.171291793,0,0
32,3,8,59,0.0020358,0.013,0.00013831,0.08,0.05,1,0,0.083333333,,24.57909619,37.0720083,-4.550157177,-0.581378909,0.000493628,0,0.00226328,0.151377367,0.066666667,0.999368131,0.999368131,0.999368131,0.001328043,24.48300558,0.003385874,0.011165791,0.151377367,0,0.000918398,0.055286759,24.46753552,0.005097403,0,0,0,-0.171026435,0,0
33,3,9,59,0.0020358,0.013,0.000138159,0.08,0.05,1,0,0.083333333,,24.46753552,37.04858363,-4.550157177,-0.588160329,0.000490283,0,0.00226328,0.151281716,0.066666667,0.999371626,0.999371626,0.999371626,0.001327204,24.37128828,0.003366748,0.011039521,0.151281716,0,0.000908013,0.055034482,24.355974,0.005074161,0,0,0,-0.170762147,0,0
34,3,10,59,0.0020358,0.013,0.000138008,0.08,0.05,1,0,0.083333333,,24.355974,37.02530327,-4.550157177,-0.595010389,0.000486927,0,0.00226328,0.151186655,0.066666667,0.999375132,0.999375132,0.999375132,0.00132637,24.25956955,0.003347661,0.010913699,0.151186655,0,0.000897664,0.054782202,24.24441052,0.005050919,0,0,0,-0.170498934,0,0
35,3,11,59,0.0020358,0.013,0.000137858,0.08,0.05,1,0,0.083333333,,24.24441052,37.00216735,-4.550157177,-0.601930118,0.00048356,0,0.00226328,0.151092183,0.066666667,0.999378649,0.999378649,0.999378649,0.001325541,24.14784826,0.003328611,0.01078833,0.151092183,0,0.000887352,0.054529917,24.13284396,0.005027676,0,0,0,-0.170236799,0,0
36,3,12,59,0.0020358,0.013,0.000137707,0.08,0.05,1,0,0.083333333,,24.13284396,36.97917601,-4.550157177,-0.608920568,0.000480183,0.015,0.00226328,0.150998302,0.066666667,0.976411616,0.999382176,0.999382176,0.001324717,24.03612329,0.003307951,0.01065811,0.150998302,0.5521306,0.000876641,0.054277623,23.46914998,0.004889406,0,0,0,-0.16985377,0,0
37,4,1,60,0.0023064,0.013,0.000155857,0.07,0.05,1,0,0.083333333,,23.46914998,36.95632939,-4.112475786,-0.615982808,0.000739676,0,0.00226328,0.150905012,0.0625,0.999104583,0.999104583,0.999104583,0.001323899,23.37102068,0.00364207,0.016135314,0.150905012,0,0.001149436,0.052775709,23.35009386,0.004864603,0,0,0,-0.175546998,0,0
38,4,2,60,0.0023064,0.013,0.000155687,0.07,0.05,1,0,0.083333333,,23.35009386,36.92323805,-4.112475786,-0.665000125,0.000704156,0,0.00226328,0.150769889,0.0625,0.999140267,0.999140267,0.999140267,0.001322713,23.25183053,0.003619548,0.015282158,0.150769889,0,0.001088659,0.052506558,23.23184016,0.004839967,0,0,0,-0.174511561,0,0
39,4,3,60,0.0023064,0.013,0.000155517,0.07,0.05,1,0,0.083333333,,23.23184016,36.89149393,-4.112475786,-0.672650989,0.000698768,0,0.00226328,0.150640267,0.0625,0.999145823,0.999145823,0.999145823,0.001321576,23.13343911,0.003597191,0.015088021,0.150640267,0,0.00107483,0.05223921,23.11367907,0.00481535,0,0,0,-0.174140829,0,0
40,4,4,60,0.0023064,0.013,0.000155348,0.07,0.05,1,0,0.083333333,,23.11367907,36.85998208,-4.112475786,-0.680383907,0.000693365,0,0.00226328,0.150511593,0.0625,0.999151395,0.999151395,0.999151395,0.001320447,23.01513954,0.003574893,0.014894796,0.150511593,0,0.001061065,0.051972069,22.99560879,0.004790752,0,0,0,-0.173772035,0,0
41,4,5,60,0.0023064,0.013,0.000155178,0.07,0.05,1,0,0.083333333,,22.99560879,36.82870252,-4.112475786,-0.688200188,0.000687946,0,0.00226328,0.150383869,0.0625,0.999156983,0.999156983,0.999156983,0.001319327,22.89693005,0.003552654,0.014702488,0.150383869,0,0.001047365,0.051705132,22.87762754,0.004766172,0,0,0,-0.173405183,0,0
42,4,6,60,0.0023064,0.013,0.000155009,0.07,0.05,1,0,0.083333333,,22.87762754,36.79765529,-4.112475786,-0.696101166,0.000682511,0,0.00226328,0.150257092,0.0625,0.999162585,0.999162585,0.999162585,0.001318215,22.77880885,0.003530472,0.014511102,0.150257092,0,0.001033731,0.051438395,22.75973354,0.004741611,0,0,0,-0.173040278,0,0
43,4,7,60,0.0023064,0.013,0.00015484,0.07,0.05,1,0,0.083333333,,22.75973354,36.7668404,-4.112475786,-0.704088204,0.000677062,0,0.00226328,0.150131265,0.0625,0.999168203,0.999168203,0.999168203,0.001317111,22.66077413,0.003508348,0.014320643,0.150131265,0,0.001020164,0.051171853,22.64192497,0.004717068,0,0,0,-0.172677324,0,0
44,4,8,60,0.0023064,0.013,0.000154671,0.07,0.05,1,0,0.083333333,,22.64192497,36.73625787,-4.112475786,-0.712162697,0.000671597,0,0.00226328,0.150006386,0.0625,0.999173836,0.999173836,0.999173836,0.001316015,22.54282409,0.003486281,0.014131117,0.150006386,0,0.001006662,0.050905501,22.52420003,0.004692542,0,0,0,-0.172316326,0,0
45,4,9,60,0.0023064,0.013,0.000154502,0.07,0.05,1,0,0.083333333,,22.52420003,36.70590771,-4.112475786,-0.720326066,0.000666116,0,0.00226328,0.149882456,0.0625,0.999179484,0.999179484,0.999179484,0.001314928,22.42495691,0.003464271,0.013942528,0.149882456,0,0.000993228,0.050639337,22.40655688,0.004668033,0,0,0,-0.171957288,0,0
46,4,10,60,0.0023064,0.013,0.000154334,0.07,0.05,1,0,0.083333333,,22.40655688,36.67578994,-4.112475786,-0.728579767,0.000660621,0,0.00226328,0.149759476,0.0625,0.999185147,0.999185147,0.999185147,0.001313849,22.30717076,0.003442317,0.013754882,0.149759476,0,0.00097986,0.050373356,22.2889937,0.00464354,0,0,0,-0.171600216,0,0
47,4,11,60,0.0023064,0.013,0.000154165,0.07,0.05,1,0,0.083333333,,22.2889937,36.64590457,-4.112475786,-0.736925286,0.000655111,0,0.00226328,0.149637444,0.0625,0.999190825,0.999190825,0.999190825,0.001312778,22.18946381,0.003420419,0.013568185,0.149637444,0,0.000966561,0.050107554,22.17150865,0.004619064,0,0,0,-0.171245113,0,0
48,4,12,60,0.0023064,0.013,0.000153997,0.07,0.05,1,0,0.083333333,,22.17150865,36.61625161,-4.112475786,-0.745364141,0.000649586,0.015,0.00226328,0.149516361,0.0625,0.974443918,0.999196517,0.999196517,0.001311716,22.07183422,0.003396342,0.01337364,0.149516361,0.546346929,0.000952702,0.049841927,21.5077646,0.004480784,0,0,0,-0.170767127,0,0
49,5,1,61,0.002669227,0.013,0.000178052,0.06,0.05,1,0,0.083333333,,21.5077646,36.58683107,-4.029368807,-0.753897886,0.000700074,0,0.00226328,0.149396227,0.058823529,0.999121998,0.999121998,0.999121998,0.001310662,21.40670834,0.003810972,0.014130056,0.149396227,0,0.000854097,0.04833996,21.38791321,0.004455815,0,0,0,-0.17179307,0,0
50,5,2,61,0.002669227,0.013,0.000177858,0.06,0.05,1,0,0.083333333,,21.38791321,36.55470777,-4.029368807,-0.811291889,0.000660883,0,0.00226328,0.149265057,0.058823529,0.999161377,0.999161377,0.999161377,0.001309511,21.28671715,0.003785483,0.013264291,0.149265057,0,0.000801765,0.048069,21.26886562,0.004431014,0,0,0,-0.170745844,0,0
51,5,3,61,0.002669227,0.013,0.000177664,0.06,0.05,1,0,0.083333333,,21.26886562,36.52405214,-4.029368807,-0.820584565,0.000654748,0,0.00226328,0.14913988,0.058823529,0.999167704,0.999167704,0.999167704,0.001308413,21.16752558,0.003760182,0.013067581,0.14913988,0,0.000789875,0.047799845,21.14990794,0.004406231,0,0,0,-0.170373873,0,0
52,5,4,61,0.002669227,0.013,0.00017747,0.06,0.05,1,0,0.083333333,,21.14990794,36.49365333,-4.029368807,-0.829986728,0.000648599,0,0.00226328,0.149015751,0.058823529,0.999174046,0.999174046,0.999174046,0.001307324,21.04842308,0.003734947,0.012872025,0.149015751,0,0.000778055,0.047530892,21.03103806,0.004381466,0,0,0,-0.170004189,0,0
53,5,5,61,0.002669227,0.013,0.000177277,0.06,0.05,1,0,0.083333333,,21.03103806,36.46351126,-4.029368807,-0.839500298,0.000642436,0,0.00226328,0.148892671,0.058823529,0.999180402,0.999180402,0.999180402,0.001306244,20.92940752,0.003709778,0.012677628,0.148892671,0,0.000766304,0.047262135,20.91225381,0.00435672,0,0,0,-0.169636797,0,0
54,5,6,61,0.002669227,0.013,0.000177083,0.06,0.05,1,0,0.083333333,,20.91225381,36.43362582,-4.029368807,-0.849127244,0.000636259,0,0.00226328,0.148770639,0.058823529,0.99918677,0.99918677,0.99918677,0.001305174,20.81047674,0.003684675,0.012484398,0.148770639,0,0.000754624,0.046993569,20.79355304,0.00433199,0,0,0,-0.169271702,0,0
55,5,7,61,0.002669227,0.013,0.00017689,0.06,0.05,1,0,0.083333333,,20.79355304,36.40399691,-4.029368807,-0.858869578,0.000630069,0,0.00226328,0.148649654,0.058823529,0.999193152,0.999193152,0.999193152,0.001304112,20.69162858,0.003659637,0.012292342,0.148649654,0,0.000743015,0.04672519,20.67493359,0.004307278,0,0,0,-0.16890891,0,0
56,5,8,61,0.002669227,0.013,0.000176697,0.06,0.05,1,0,0.083333333,,20.67493359,36.37462443,-4.029368807,-0.868729362,0.000623866,0,0.00226328,0.148529716,0.058823529,0.999199547,0.999199547,0.999199547,0.00130306,20.57286086,0.003634663,0.012101465,0.148529716,0,0.000731478,0.046456992,20.55639326,0.004282582,0,0,0,-0.168548427,0,0
57,5,9,61,0.002669227,0.013,0.000176504,0.06,0.05,1,0,0.083333333,,20.55639326,36.34550826,-4.029368807,-0.878708708,0.00061765,0,0.00226328,0.148410825,0.058823529,0.999205955,0.999205955,0.999205955,0.001302017,20.4541714,0.003609753,0.011911776,0.148410825,0,0.000720012,0.046188971,20.43792986,0.004257902,0,0,0,-0.168190257,0,0
58,5,10,61,0.002669227,0.013,0.000176312,0.06,0.05,1,0,0.083333333,,20.43792986,36.31664827,-4.029368807,-0.888809778,0.000611422,0,0.00226328,0.14829298,0.058823529,0.999212374,0.999212374,0.999212374,0.001300983,20.335558,0.003584907,0.011723282,0.14829298,0,0.000708618,0.045921122,20.31954119,0.004233238,0,0,0,-0.167834407,0,0
59,5,11,61,0.002669227,0.013,0.000176119,0.06,0.05,1,0,0.083333333,,20.31954119,36.28804435,-4.029368807,-0.899034785,0.000605181,0,0.00226328,0.148176181,0.058823529,0.999218806,0.999218806,0.999218806,0.001299959,20.21701845,0.003560123,0.01153599,0.148176181,0,0.000697297,0.04565344,20.20122504,0.004208589,0,0,0,-0.167480882,0,0
60,5,12,61,0.002669227,0.013,0.000175927,0.06,0.05,1,0,0.083333333,,20.20122504,36.25969635,-4.029368807,-0.909386,0.000598928,0.015,0.00226328,0.148060427,0.058823529,0.972322225,0.99922525,0.99922525,0.001298943,20.09855054,0.003533207,0.011342858,0.148060427,0.540721477,0.000685623,0.045385919,19.54226737,0.004071306,0,0,0,-0.167007797,0,0
61,6,1,62,0.00307004,0.013,0.000202153,0.05,0.05,1,0,0.083333333,,19.54226737,36.23160414,-3.942161367,-0.919865745,0.000646862,0,0.00226328,0.147945717,0.055555556,0.999151115,0.999151115,0.999151115,0.001297937,19.43821643,0.003928894,0.011974744,0.147945717,0,0.000597166,0.043894773,19.42171562,0.004046191,0,0,0,-0.167895545,0,0
62,6,2,62,0.00307004,0.013,0.000201933,0.05,0.05,1,0,0.083333333,,19.42171562,36.20084769,-3.942161367,-0.988239208,0.00060397,0,0.00226328,0.147820128,0.055555556,0.99919422,0.99919422,0.99919422,0.001296835,19.31751771,0.003900248,0.011111321,0.147820128,0,0.000554108,0.043622215,19.30195203,0.00402124,0,0,0,-0.166852938,0,0
63,6,3,62,0.00307004,0.013,0.000201712,0.05,0.05,1,0,0.083333333,,19.30195203,36.17167776,-3.942161367,-0.999723393,0.000597051,0,0.00226328,0.147701018,0.055555556,0.999201357,0.999201357,0.999201357,0.00129579,19.19760244,0.00387181,0.010915851,0.147701018,0,0.00054436,0.043351426,19.18227042,0.003996306,0,0,0,-0.166484985,0,0
64,6,4,62,0.00307004,0.013,0.000201492,0.05,0.05,1,0,0.083333333,,19.18227042,36.14278952,-3.942161367,-1.0113576,0.000590122,0,0.00226328,0.147583057,0.055555556,0.999208504,0.999208504,0.999208504,0.001294755,19.07776818,0.003843446,0.010721837,0.147583057,0,0.000534685,0.04308082,19.06266822,0.003971389,0,0,0,-0.16611973,0,0
65,6,5,62,0.00307004,0.013,0.000201272,0.05,0.05,1,0,0.083333333,,19.06266822,36.11418266,-3.942161367,-1.023144759,0.000583185,0,0.00226328,0.147466246,0.055555556,0.99921566,0.99921566,0.99921566,0.00129373,18.95801236,0.003815155,0.010529289,0.147466246,0,0.000525083,0.042810392,18.94314283,0.003946488,0,0,0,-0.165757178,0,0
66,6,6,62,0.00307004,0.013,0.000201053,0.05,0.05,1,0,0.083333333,,18.94314283,36.08585686,-3.942161367,-1.035087875,0.000576239,0,0.00226328,0.147350582,0.055555556,0.999222824,0.999222824,0.999222824,0.001292716,18.83833239,0.003786936,0.010338214,0.147350582,0,0.000515554,0.042540134,18.82369168,0.003921602,0,0,0,-0.165397335,0,0
67,6,7,62,0.00307004,0.013,0.000200834,0.05,0.05,1,0,0.083333333,,18.82369168,36.05781179,-3.942161367,-1.047190032,0.000569286,0,0.00226328,0.147236065,0.055555556,0.999229995,0.999229995,0.999229995,0.001291711,18.71872566,0.003758789,0.010148623,0.147236065,0,0.000506099,0.042270042,18.70431215,0.003896732,0,0,0,-0.165040209,0,0
68,6,8,62,0.00307004,0.013,0.000200614,0.05,0.05,1,0,0.083333333,,18.70431215,36.0300471,-3.942161367,-1.059454396,0.000562325,0,0.00226328,0.147122692,0.055555556,0.999237173,0.999237173,0.999237173,0.001290716,18.59918956,0.003730714,0.009960523,0.147122692,0,0.000496719,0.042000109,18.58500161,0.003871875,0,0,0,-0.164685804,0,0
69,6,9,62,0.00307004,0.013,0.000200396,0.05,0.05,1,0,0.083333333,,18.58500161,36.00256242,-3.942161367,-1.071884221,0.000555357,0,0.00226328,0.147010463,0.055555556,0.999244358,0.999244358,0.999244358,0.001289732,18.47972147,0.003702708,0.009773924,0.147010463,0,0.000487414,0.04173033,18.46575743,0.003847033,0,0,0,-0.164334129,0,0
70,6,10,62,0.00307004,0.013,0.000200177,0.05,0.05,1,0,0.083333333,,18.46575743,35.97535739,-3.942161367,-1.084482843,0.000548383,0,0.00226328,0.146899376,0.055555556,0.999251549,0.999251549,0.999251549,0.001288757,18.36031875,0.003674772,0.009588836,0.146899376,0,0.000478183,0.041460698,18.34657696,0.003822204,0,0,0,-0.163985188,0,0
71,6,11,62,0.00307004,0.013,0.000199958,0.05,0.05,1,0,0.083333333,,18.34657696,35.94843161,-3.942161367,-1.097253691,0.000541404,0,0.00226328,0.146789429,0.055555556,0.999258746,0.999258746,0.999258746,0.001287793,18.24097874,0.003646906,0.009405266,0.146789429,0,0.000469029,0.041191209,18.22745754,0.003797387,0,0,0,-0.163638988,0,0
72,6,12,62,0.00307004,0.013,0.00019974,0.05,0.05,1,0,0.083333333,,18.22745754,35.92178469,-3.942161367,-1.11020029,0.000534419,0.015,0.00226328,0.146680621,0.055555556,0.969726378,0.999265947,0.999265947,0.001286838,18.12169877,0.003617029,0.009217927,0.146680621,0.535314816,0.000459687,0.040921854,17.57308931,0.00366106,0,0,0,-0.163176637,0,0
