Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
11,1,11,57,0.0015995999999999999,0.015,0.00011275442761193855,0.09,0,0,0,0.08333333333333333,0,58.39544978813941,75.9140847196045,-5.012775510722907,-0.3471516290157624,0.0003926174269720528,0,0,0,0,0.9948397804150432,0.9948397804150432,0.9948397804150432,0.0027181211448455886,58.39544978813941,0.006583768743246394,0.020861807226855607,0,0,0.002063255659798906,0,58.365940956509505,0.0022662461507328793,0,0,0,-0.0023352732535727515,0,0
12,1,12,57,0.0015995999999999999,0.015,0.00011264097796281902,0.09,0,0,0,0.08333333333333333,0,58.365940956509505,75.87572323848815,-5.012775510722907,-0.3471516290157624,0.0003926174269720528,0.005,0,0,0,0.9943371732510261,0.9943371732510261,0.9943371732510261,0.002716747911499918,58.365940956509505,0.006571273249490746,0.020843184798672705,0,0.37919837781405485,0.00206141388118741,0,57.9572667067661,0.0022651009540379905,0,0,0,-0.0013033064706469233,0,0
13,2,1,58,0.0018,0.015,0.00012663507814070218,0.09,0.05,1,0,0.08333333333333333,0,57.9572667067661,81.67103511234868,-4.983738105950523,-0.34715162901576263,0.0004042109150844686,0,0.0378,0.34369893943113405,0,0.9938093842441071,0.9938093842441071,0.9938093842441071,0.002715305875819434,59.791360628940225,0.007570953519287596,0.022099797985679424,0.34369893943113405,0,0.0020661921572177047,2.177792861605262,59.759623685278044,0.0022639565929165983,0,0,0,-0.003272694597756742,0,0
14,2,2,58,0.0018,0.015,0.00012650765253396923,0.09,0.05,1,0,0.08333333333333333,0,59.759623685278044,81.62768455111494,-4.983738105950523,-0.4734679993387894,0.0003561515095882317,0,0,0.34351650581927534,0,0.9933297578163665,0.9933297578163665,0.9933297578163665,0.002713995430901032,59.41610717945877,0.007515890573409761,0.01935005263272942,0.34351650581927534,0,0.0018091082559850906,0,59.38743212799665,0.0022627548965161947,0,0,0,-0.003263544254377825,0,0
15,2,3,58,0.0018,0.015,0.0001263803552375986,0.09,0.05,1,0,0.08333333333333333,0,59.38743212799665,81.58828987909162,-4.983738105950523,-0.42344827979106653,0.00037445685337789136,0,0,0.3433507199078439,0,0.9928323083215547,0.9928323083215547,0.9928323083215547,0.002712636289442318,59.0440814080888,0.007461306899272867,0.02021719152654761,0.3433507199078439,0,0.0018901802903442543,0,59.01451272937264,0.0022616628590841933,0,0,0,-0.0032635045217009667,0,0
16,2,4,58,0.0018,0.015,0.00012625318612191627,0.09,0.05,1,0,0.08333333333333333,0,59.01451272937264,81.54743128881628,-4.983738105950523,-0.4325866972110855,0.00037104353567229964,0,0,0.34317877334043523,0,0.99233862257899,0.99233862257899,0.99233862257899,0.0027112874313827678,58.67133395603221,0.0074067450637038896,0.01990644138606443,0.34317877334043523,0,0.0018611271060781944,0,58.64215964247636,0.0022605302412019314,0,0,0,-0.003260491615348229,0,0
17,2,5,58,0.0018,0.015,0.00012612614505802533,0.09,0.05,1,0,0.08333333333333333,0,58.64215964247636,81.50688183868998,-4.983738105950523,-0.4418313973312551,0.00036762224155462153,0,0,0.34300812773782036,0,0.991848702996661,0.991848702996661,0.991848702996661,0.002709948863301537,58.29915151473854,0.007352356732940972,0.019597782667980273,0.34300812773782036,0,0.0018322694566564387,0,58.27036910588096,0.0022594061928189733,0,0,0,-0.0032575015834996526,0,0
18,2,6,58,0.0018,0.015,0.00012599923191647378,0.09,0.05,1,0,0.08333333333333333,0,58.27036910588096,81.46664172649565,-4.983738105950523,-0.4511842451492259,0.00036419308974744435,0,0,0.3428387839323359,0,0.9913625518922021,0.9913625518922021,0.9913625518922021,0.0027086205915309125,57.92753032194862,0.007298141067369638,0.01929122324947408,0.3428387839323359,0,0.0018036080785456903,0,57.899137349553236,0.002258290719417947,0,0,0,-0.003254534424175107,0,0
19,2,7,58,0.0018,0.015,0.00012587244656847574,0.09,0.05,1,0,0.08333333333333333,0,57.899137349553236,81.42671114259487,-4.983738105950523,-0.4606471495541525,0.0003607562036529455,0,0,0.3426707427250868,0,0.9908801714887406,0.9908801714887406,0.9908801714887406,0.002707302622144967,57.55646660682815,0.0072440972288633455,0.018986771112610004,0.3426707427250868,0,0.0017751437180187591,0,57.52846059476866,0.0022571838262757603,0,0,0,-0.0032515901354320206,0,0
20,2,8,58,0.0018,0.015,0.0001257457888850233,0.09,0.05,1,0,0.08333333333333333,0,57.52846059476866,81.38709026958676,-4.983738105950523,-0.4702220646255315,0.0003573117114792357,0,0,0.342504004884511,0,0.9904015639106258,0.9904015639106258,0.9904015639106258,0.0027059949609478905,57.18595658988415,0.007190224380730948,0.01868443434402712,0.342504004884511,0,0.0017468771311255535,0,57.158335054028264,0.002256085518454139,0,0,0,-0.0032486687153481107,0,0
21,2,9,58,0.0018,0.015,0.00012561925873755264,0.09,0.05,1,0,0.08333333333333333,0,57.158335054028264,81.34777928195724,-4.983738105950523,-0.4799109909784384,0.0003538597463701443,0,0,0.3423385711449034,0,0.9899267311790381,0.9899267311790381,0.9899267311790381,0.002704697613461992,56.815996482883364,0.0071365216877349045,0.018384221134529356,0.3423385711449034,0,0.00171880908365474,0,56.78875693097744,0.002254995800789909,0,0,0,-0.0032457701620036113,0,0
22,2,10,58,0.0018,0.015,0.0001254928559973889,0.09,0.05,1,0,0.08333333333333333,0,56.78875693097744,81.30877834571828,-4.983738105950523,-0.4897159771571069,0.00035040044653755764,0,0,0.3421744422048978,0,0.989455675207473,0.989455675207473,0.989455675207473,0.0027034105849153625,56.44658248877254,0.007082988316059207,0.01808613977862658,0.3421744422048978,0,0.0016909403510908393,0,56.41972242032677,0.0022539146778849935,0,0,0,-0.0032428944734627825,0,0
23,2,11,58,0.0018,0.015,0.0001253665805360793,0.09,0.05,1,0,0.08333333333333333,0,56.41972242032677,81.27008761803707,-4.983738105950523,-0.4996391210788859,0.0003469339553971995,0,0,0.34201161872590596,0,0.9889883977970999,0.9889883977970999,0.9889883977970999,0.002702133880229193,56.077710801600865,0.007029623433308834,0.017790198673963788,0.34201161872590596,0,0.0016632717185608569,0,56.051227707775034,0.0022528421540961353,0,0,0,-0.003240041647754756,0,0
24,2,12,58,0.0018,0.015,0.00012524043222528203,0.09,0.05,1,0,0.08333333333333333,0,56.051227707775034,81.23170724685471,-4.983738105950523,-0.5096825715307199,0.00034346042170740887,0.015,0,0.3418501013305136,0,0.9885249006319891,0.9885249006319891,0.9885249006319891,0.0027008675040047342,55.70937760644452,0.006973852171697056,0.017489950810036677,0.3418501013305136,1.210486331420947,0.0016352004311187926,0,54.47279227161072,0.0022517782335243278,0,0,0,0.000033707213007289766,0,0
25,3,1,59,0.0020358,0.015,0.00013937037197286894,0.08,0.05,1,0,0.08333333333333333,0,54.47279227161072,81.19363737049429,-4.550157176822897,-0.519848529720389,0.0005250455744211235,0,0.0378,0.34168989060083016,0,0.9878681812606991,0.9878681812606991,0.9878681812606991,0.0026990732022041082,56.17725805101207,0.00782858305093592,0.027250951919468424,0.34168989060083016,0,0.002241420287748485,2.046155670002179,56.139937095753915,0.002250722920003945,0,0,0,-0.003262273438813826,0,0
26,3,2,59,0.0020358,0.015,0.00013921836386954212,0.08,0.05,1,0,0.08333333333333333,0,56.139937095753915,81.13969696448872,-4.550157176822897,-0.5676341356579032,0.000500478390855541,0,0,0.34146289139222336,0,0.9872363140215392,0.9872363140215392,0.9872363140215392,0.0026973468018959305,55.79847420436169,0.007767326175674947,0.025800749333531072,0.34146289139222336,0,0.0021221395555718198,0,55.76278398929691,0.0022492276685034235,0,0,0,-0.003255735891257986,0,0
27,3,3,59,0.0020358,0.015,0.0001390665216849385,0.08,0.05,1,0,0.08333333333333333,0,55.76278398929691,81.08779781713305,-4.550157176822897,-0.5153020478746994,0.0005274450758077087,0,0,0.341244482480435,0,0.9865783819825144,0.9865783819825144,0.9865783819825144,0.0026955491868202656,55.42153950681648,0.007706432535336905,0.027007227443735987,0.341244482480435,0,0.0022213736858484145,0,55.384604473151555,0.0022477890015799424,0,0,0,-0.0032558866795824913,0,0
28,3,4,59,0.0020358,0.015,0.0001389148452375366,0.08,0.05,1,0,0.08333333333333333,0,55.384604473151555,81.03375780725888,-4.550157176822897,-0.5255368771500017,0.0005220588405148163,0,0,0.34101706410554783,0,0.985926351181456,0.985926351181456,0.985926351181456,0.002693767695224998,55.043587409046005,0.007645532469956614,0.026549142793431166,0.34101706410554783,0,0.0021836957275982345,0,55.007209038055024,0.002246290989016888,0,0,0,-0.0032518064287154497,0,0
29,3,5,59,0.0020358,0.015,0.0001387633343462591,0.08,0.05,1,0,0.08333333333333333,0,55.007209038055024,80.9802025023984,-4.550157176822897,-0.535897743307369,0.0005166624575636547,0,0,0.3407916855309266,0,0.98528022030678,0.98528022030678,0.98528022030678,0.0026920023235265903,54.6664173525241,0.007584864586786539,0.026094680353790003,0.3407916855309266,0,0.0021463157000952814,0,54.63059149188342,0.0022448064126874986,0,0,0,-0.0032477632402261175,0,0
30,3,6,59,0.0020358,0.015,0.0001386119888301396,0.08,0.05,1,0,0.08333333333333333,0,54.63059149188342,80.92713179482311,-4.550157176822897,-0.5463869888936539,0.0005112561887116174,0,0,0.3405683463032139,0,0.984639987868743,0.984639987868743,0.984639987868743,0.002690253067654737,54.29002314558021,0.007524427475398309,0.025643849242026954,0.3405683463032139,0,0.0021092343532403118,0,54.25474563450954,0.002243335269605492,0,0,0,-0.003243757063384249,0,0
31,3,7,59,0.0020358,0.015,0.00013846080850832276,0.08,0.05,1,0,0.08333333333333333,0,54.25474563450954,80.87454556217124,-4.550157176822897,-0.5570070148696702,0.0005058403049946758,0,0,0.34034704590747067,0,0.9840056521914163,0.9840056521914163,0.9840056521914163,0.0026885199230304315,53.91439858860207,0.007464219729065253,0.025196658750416854,0.34034704590747067,0,0.0020724524513329877,0,53.879665257671256,0.0022418775563789474,0,0,0,-0.003239787847655706,0,0
32,3,8,59,0.0020358,0.015,0.00013830979320028636,0.08,0.05,1,0,0.08333333333333333,0,53.879665257671256,80.82244366678843,-4.550157176822897,-0.5677602824423849,0.0005004150869692969,0,0,0.3401277837644013,0,0.9833772114044357,0.9833772114044357,0.9833772114044357,0.002686802884543427,53.539537473906854,0.007404239944747091,0.024753118344748318,0.3401277837644013,0,0.002035970772944667,0,53.505344144844415,0.0022404332691920263,0,0,0,-0.0032358555426663725,0,0
33,3,9,59,0.0020358,0.015,0.00013815894272561913,0.08,0.05,1,0,0.08333333333333333,0,53.505344144844415,80.77082595505014,-4.550157176822897,-0.5786493149665053,0.0004949808249596899,0,0,0.3399105592275027,0,0.982754663434521,0.982754663434521,0.982754663434521,0.002685101946529067,53.16543358561691,0.007344486723061584,0.024313237662646456,0.3399105592275027,0,0.0019997901107804443,0,53.13177607112042,0.0022390024037861893,0,0,0,-0.0032319600981648875,0,0
34,3,10,59,0.0020358,0.015,0.00013800825690402085,0.08,0.05,1,0,0.08333333333333333,0,53.13177607112042,80.71969225666513,-4.550157176822897,-0.589676699918551,0.0004895378193098265,0,0,0.33969537158013247,0,0.9821380059967635,0.9821380059967635,0.9821380059967635,0.0026834171027444774,52.792080699540286,0.007284958668251147,0.02387702651163127,0.33969537158013247,0,0.001963911271519455,0,52.75895480308888,0.002237584955440889,0,0,0,-0.0032281014639838623,0,0
35,3,11,59,0.0020358,0.015,0.0001378577355556354,0.08,0.05,1,0,0.08333333333333333,0,52.75895480308888,80.66904238395976,-4.550157176822897,-0.6008450909466535,0.00048408638064190157,0,0,0.33948222003249734,0,0.981527236585671,0.981527236585671,0.981527236585671,0.0026817483463441026,52.41947258305639,0.007225654388192215,0.023444494867124497,0.33948222003249734,0,0.0019283350756509328,0,52.38687409872542,0.002236180918953731,0,0,0,-0.003224279590000217,0,0
36,3,12,59,0.0020358,0.015,0.00013770737850071768,0.08,0.05,1,0,0.08333333333333333,0,52.38687409872542,80.61887613114253,-4.550157176822897,-0.6121572099994887,0.000478626830118678,0.015,0,0.3392711037185581,0,0.9809223524659696,0.9809223524659696,0.9809223524659696,0.002680095669854572,52.04760299500686,0.007163016896260882,0.023004233964997258,0.3392711037185581,1.2007270051745096,0.0018921231399781295,0,50.81481661583112,0.0022347902886200853,0,0,0,-0.0000004091264514298823,0,0
