Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
37,4,1,60,0.0023064,0.013,0.000155857,0.07,0.05,1,0,0.083333333,,118.4751323,187.8476883,-4.112475786,-0.62361585,0.000734028,0,0.0378,0.790525688,0.0625,0.999110229,0.999110229,0.999110229,0.005663106,122.1330848,0.019032857,0.083676723,0.790525688,0,0.005960902,4.448478131,122.0244143,0.025421753,0,0,0,-0.918657022,0.559795,0.563613685
38,4,2,60,0.0023064,0.013,0.000155687,0.07,0.05,1,0,0.083333333,,122.0244143,187.6805469,-4.112475786,-0.677576674,0.000695321,0,0,0.789822302,0.0625,0.9991491,0.9991491,0.9991491,0.005658067,121.234592,0.018872257,0.078681244,0.789822302,0,0.005605038,0,121.1314334,0.025235715,0,0,0,-0.912611517,0,0.003308979
39,4,3,60,0.0023064,0.013,0.000155517,0.07,0.05,1,0,0.083333333,,121.1314334,187.5208495,-4.112475786,-0.622624949,0.000734759,0,0,0.789150242,0.0625,0.999109838,0.999109838,0.999109838,0.005653253,120.3422832,0.018712898,0.082531885,0.789150242,0,0.005879347,0,120.2351591,0.025048991,0,0,0,-0.915444016,0,0.003476584
40,4,4,60,0.0023064,0.013,0.000155348,0.07,0.05,1,0,0.083333333,,120.2351591,187.3539255,-4.112475786,-0.634220017,0.000726255,0,0,0.78844777,0.0625,0.99911851,0.99911851,0.99911851,0.00564822,119.4467113,0.018553386,0.080969584,0.78844777,0,0.005768053,0,119.3414203,0.024862796,0,0,0,-0.912833536,0,0.003457273
41,4,5,60,0.0023064,0.013,0.000155178,0.07,0.05,1,0,0.083333333,,119.3414203,187.188775,-4.112475786,-0.645967156,0.00071774,0,0,0.787752762,0.0625,0.999127194,0.999127194,0.999127194,0.005643242,118.5536675,0.018394593,0.079422002,0.787752762,0,0.005657807,0,118.4501931,0.024677124,0,0,0,-0.91024648,0,0.003437576
42,4,6,60,0.0023064,0.013,0.000155009,0.07,0.05,1,0,0.083333333,,118.4501931,187.0253955,-4.112475786,-0.657869377,0.000709214,0,0,0.787065206,0.0625,0.999135887,0.999135887,0.999135887,0.005638316,117.6631279,0.018236512,0.077889152,0.787065206,0,0.005548611,0,117.5614536,0.02449197,0,0,0,-0.907682839,0,0.003417494
43,4,7,60,0.0023064,0.013,0.00015484,0.07,0.05,1,0,0.083333333,,117.5614536,186.8637843,-4.112475786,-0.669929771,0.000700679,0,0,0.786385092,0.0625,0.999144589,0.999144589,0.999144589,0.005633444,116.7750685,0.018079137,0.076371049,0.786385092,0,0.005440466,0,116.6751779,0.024307329,0,0,0,-0.905142608,0,0.003397028
44,4,8,60,0.0023064,0.013,0.000154671,0.07,0.05,1,0,0.083333333,,116.6751779,186.703939,-4.112475786,-0.682151512,0.000692136,0,0,0.78571241,0.0625,0.999153301,0.999153301,0.999153301,0.005628625,115.8894655,0.017922465,0.074867707,0.78571241,0,0.005333372,0,115.7913419,0.024123196,0,0,0,-0.902625778,0,0.003376178
45,4,9,60,0.0023064,0.013,0.000154502,0.07,0.05,1,0,0.083333333,,115.7913419,186.5458569,-4.112475786,-0.69453786,0.000683583,0,0,0.785047148,0.0625,0.99916202,0.99916202,0.99916202,0.005623859,115.0062948,0.017766488,0.073379141,0.785047148,0,0.00522733,0,114.9099218,0.023939567,0,0,0,-0.900132344,0,0.003354945
46,4,10,60,0.0023064,0.013,0.000154334,0.07,0.05,1,0,0.083333333,,114.9099218,186.3895352,-4.112475786,-0.707092164,0.000675023,0,0,0.784389294,0.0625,0.999170747,0.999170747,0.999170747,0.005619147,114.1255325,0.017611202,0.071905367,0.784389294,0,0.005122343,0,114.0308936,0.023756436,0,0,0,-0.897662299,0,0.003333331
47,4,11,60,0.0023064,0.013,0.000154165,0.07,0.05,1,0,0.083333333,,114.0308936,186.2349712,-4.112475786,-0.719817861,0.000666456,0,0,0.783738837,0.0625,0.999179481,0.999179481,0.999179481,0.005614487,113.2471548,0.017456601,0.070446403,0.783738837,0,0.00501841,0,113.1542334,0.023573799,0,0,0,-0.895215639,0,0.003311335
48,4,12,60,0.0023064,0.013,0.000153997,0.07,0.05,1,0,0.083333333,,113.1542334,186.0821619,-4.112475786,-0.732718487,0.000657883,0.015,0,0.783095765,0.0625,0.974540743,0.999188221,0.999188221,0.00560988,112.3711376,0.01729117,0.068956366,0.783095765,2.769725908,0.004912264,0,109.5102519,0.022814636,0,0,0,-0.892157937,0,0.103149417
49,5,1,61,0.002669227,0.013,0.000178052,0.06,0.05,1,0,0.083333333,,109.5102519,185.9311044,-4.029368807,-0.745797674,0.00070579,0,0.0378,0.782460064,0.058823529,0.999116283,0.999116283,0.999116283,0.005605326,112.8377024,0.020088151,0.075089574,0.782460064,0,0.004538818,4.109910531,112.7379858,0.02348708,0,0,0,-0.901124871,0.51743594,0.520941652
50,5,2,61,0.002669227,0.013,0.000177858,0.06,0.05,1,0,0.083333333,,112.7379858,185.766794,-4.029368807,-0.807523283,0.000663387,0,0,0.781768592,0.058823529,0.999158873,0.999158873,0.999158873,0.005600373,111.9562172,0.019909518,0.070027104,0.781768592,0,0.004232815,0,111.8620478,0.023304593,0,0,0,-0.895009808,0,0.003022044
51,5,3,61,0.002669227,0.013,0.000177664,0.06,0.05,1,0,0.083333333,,111.8620478,185.6105405,-4.029368807,-0.749586739,0.00070311,0,0,0.781111025,0.058823529,0.999119351,0.999119351,0.999119351,0.005595662,111.0809368,0.019732284,0.07363989,0.781111025,0,0.004451192,0,110.9831134,0.023121482,0,0,0,-0.897604681,0,0.003176235
52,5,4,61,0.002669227,0.013,0.00017747,0.06,0.05,1,0,0.083333333,,110.9831134,185.4470827,-4.029368807,-0.762901267,0.000693775,0,0,0.78042314,0.058823529,0.999128878,0.999128878,0.999128878,0.005590734,110.2026903,0.019554927,0.072087723,0.78042314,0,0.00435737,0,110.1066902,0.022938894,0,0,0,-0.895004684,0,0.003153705
53,5,5,61,0.002669227,0.013,0.000177277,0.06,0.05,1,0,0.083333333,,110.1066902,185.2855356,-4.029368807,-0.776403048,0.000684436,0,0,0.779743296,0.058823529,0.999138409,0.999138409,0.999138409,0.005585864,109.3269469,0.019378378,0.070552193,0.779743296,0,0.004264555,0,109.2327518,0.022756823,0,0,0,-0.89243069,0,0.00313082
54,5,6,61,0.002669227,0.013,0.000177083,0.06,0.05,1,0,0.083333333,,109.2327518,185.1258952,-4.029368807,-0.79009606,0.000675093,0,0,0.779071476,0.058823529,0.999147943,0.999147943,0.999147943,0.005581051,108.4536803,0.019202629,0.069033313,0.779071476,0,0.004172745,0,108.3612717,0.022575265,0,0,0,-0.889882683,0,0.003107583
55,5,7,61,0.002669227,0.013,0.00017689,0.06,0.05,1,0,0.083333333,,108.3612717,184.9681575,-4.029368807,-0.803984395,0.000665748,0,0,0.778407663,0.058823529,0.99915748,0.99915748,0.99915748,0.005576296,107.582864,0.019027674,0.0675311,0.778407663,0,0.004081943,0,107.4922233,0.022394213,0,0,0,-0.887360649,0,0.003083996
56,5,8,61,0.002669227,0.013,0.000176697,0.06,0.05,1,0,0.083333333,,107.4922233,184.8123181,-4.029368807,-0.818072263,0.000656401,0,0,0.777751839,0.058823529,0.999167018,0.999167018,0.999167018,0.005571598,106.7144714,0.018853505,0.066045568,0.777751839,0,0.00399215,0,106.6255802,0.022213663,0,0,0,-0.884864575,0,0.003060062
57,5,9,61,0.002669227,0.013,0.000176504,0.06,0.05,1,0,0.083333333,,106.6255802,184.6583728,-4.029368807,-0.832363994,0.000647053,0,0,0.777103985,0.058823529,0.999176557,0.999176557,0.999176557,0.005566957,105.8484762,0.018680118,0.064576734,0.777103985,0,0.003903366,0,105.761316,0.022033608,0,0,0,-0.882394445,0,0.003035784
58,5,10,61,0.002669227,0.013,0.000176312,0.06,0.05,1,0,0.083333333,,105.761316,184.5063171,-4.029368807,-0.846864045,0.000637706,0,0,0.776464084,0.058823529,0.999186095,0.999186095,0.999186095,0.005562373,104.9848519,0.018507504,0.063124615,0.776464084,0,0.003815592,0,104.8994042,0.021854043,0,0,0,-0.879950246,0,0.003011165
59,5,11,61,0.002669227,0.013,0.000176119,0.06,0.05,1,0,0.083333333,,104.8994042,184.3561464,-4.029368807,-0.861577006,0.00062836,0,0,0.775832116,0.058823529,0.999195632,0.999195632,0.999195632,0.005557845,104.1235721,0.018335657,0.061689229,0.775832116,0,0.003728829,0,104.0398184,0.021674962,0,0,0,-0.877531964,0,0.002986209
60,5,12,61,0.002669227,0.013,0.000175927,0.06,0.05,1,0,0.083333333,,104.0398184,184.2078562,-4.029368807,-0.8765076,0.000619016,0.015,0,0.775208061,0.058823529,0.972668003,0.999205166,0.999205166,0.005553375,103.2646103,0.018152967,0.060232091,0.775208061,2.740402231,0.003640752,0,100.4421823,0.020925455,0,0,0,-0.874518575,0,0.10181721
61,6,1,62,0.00307004,0.013,0.000202153,0.05,0.05,1,0,0.083333333,,100.4421823,184.0614415,-3.942161367,-0.891660691,0.000665435,0,0.0378,0.774591899,0.055555556,0.999132547,0.999132547,0.999132547,0.005548961,103.4350253,0.020906487,0.065549688,0.774591899,0,0.003268882,3.767434916,103.3453002,0.021530271,0,0,0,-0.882578345,0.474589311,0.477745556
62,6,2,62,0.00307004,0.013,0.000201933,0.05,0.05,1,0,0.083333333,,103.3453002,183.9017767,-3.942161367,-0.963358932,0.000619237,0,0,0.773919977,0.055555556,0.999178955,0.999178955,0.999178955,0.005544147,102.5713803,0.020709363,0.060489778,0.773919977,0,0.003016551,0,102.4871646,0.021351493,0,0,0,-0.876470611,0,0.002704122
63,6,3,62,0.00307004,0.013,0.000201712,0.05,0.05,1,0,0.083333333,,102.4871646,183.7507852,-3.942161367,-0.902002381,0.000658563,0,0,0.773284554,0.055555556,0.999139857,0.999139857,0.999139857,0.005539595,101.71388,0.020513782,0.063793402,0.773284554,0,0.003181298,0,101.6263915,0.021172165,0,0,0,-0.878763903,0,0.002842281
64,6,4,62,0.00307004,0.013,0.000201492,0.05,0.05,1,0,0.083333333,,101.6263915,183.5927332,-3.942161367,-0.917539232,0.000648374,0,0,0.772619419,0.055555556,0.999150264,0.999150264,0.999150264,0.00553483,100.8537721,0.020318136,0.062275339,0.772619419,0,0.003105594,0,100.768073,0.020993349,0,0,0,-0.876206242,0,0.002816926
65,6,5,62,0.00307004,0.013,0.000201272,0.05,0.05,1,0,0.083333333,,100.768073,183.4367279,-3.942161367,-0.933312322,0.000638192,0,0,0.771962896,0.055555556,0.999160664,0.999160664,0.999160664,0.005530127,99.99611015,0.020123385,0.060776109,0.771962896,0,0.00303083,0,99.91217982,0.020815037,0,0,0,-0.873677428,0,0.00279127
66,6,6,62,0.00307004,0.013,0.000201053,0.05,0.05,1,0,0.083333333,,99.91217982,183.2827628,-3.942161367,-0.949327081,0.000628018,0,0,0.77131496,0.055555556,0.999171056,0.999171056,0.999171056,0.005525486,99.14086486,0.019929521,0.059295727,0.77131496,0,0.002957005,0,99.05868261,0.020637226,0,0,0,-0.871177434,0,0.002765318
67,6,7,62,0.00307004,0.013,0.000200834,0.05,0.05,1,0,0.083333333,,99.05868261,183.1308316,-3.942161367,-0.965589106,0.000617853,0,0,0.770675583,0.055555556,0.999181438,0.999181438,0.999181438,0.005520905,98.28800703,0.019736535,0.057834205,0.770675583,0,0.00288412,0,98.20755217,0.020459907,0,0,0,-0.86870623,0,0.002739074
68,6,8,62,0.00307004,0.013,0.000200614,0.05,0.05,1,0,0.083333333,,98.20755217,182.9809276,-3.942161367,-0.982104167,0.000607699,0,0,0.770044737,0.055555556,0.999191809,0.999191809,0.999191809,0.005516386,97.43750743,0.019544419,0.056391558,0.770044737,0,0.002812177,0,97.35875927,0.020283075,0,0,0,-0.866263789,0,0.002712544
69,6,9,62,0.00307004,0.013,0.000200396,0.05,0.05,1,0,0.083333333,,97.35875927,182.833044,-3.942161367,-0.998878218,0.000597557,0,0,0.769422394,0.055555556,0.999202167,0.999202167,0.999202167,0.005511928,96.58933688,0.019353166,0.0549678,0.769422394,0,0.002741176,0,96.51227474,0.020106724,0,0,0,-0.863850083,0,0.002685732
70,6,10,62,0.00307004,0.013,0.000200177,0.05,0.05,1,0,0.083333333,,96.51227474,182.6871738,-3.942161367,-1.015917397,0.000587429,0,0,0.768808523,0.055555556,0.999212512,0.999212512,0.999212512,0.00550753,95.74346622,0.019162767,0.053562946,0.768808523,0,0.002671118,0,95.66806938,0.019930848,0,0,0,-0.861465084,0,0.002658645
71,6,11,62,0.00307004,0.013,0.000199958,0.05,0.05,1,0,0.083333333,,95.66806938,182.5433099,-3.942161367,-1.033228042,0.000577315,0,0,0.768203096,0.055555556,0.999222842,0.999222842,0.999222842,0.005503193,94.89986629,0.018973215,0.05217701,0.768203096,0,0.002602003,0,94.82611406,0.01975544,0,0,0,-0.859108761,0,0.00263129
72,6,12,62,0.00307004,0.013,0.00019974,0.05,0.05,1,0,0.083333333,,94.82611406,182.4014448,-3.942161367,-1.050816692,0.000567218,0.015,0,0.76760608,0.055555556,0.97040224,0.999233155,0.999233155,0.005498916,94.05850798,0.018773171,0.050779361,0.76760608,2.711836288,0.002532304,0,91.27458686,0.019015539,0,0,0,-0.85617415,0,0.100493283
73,7,1,63,0.00350848,0.013,0.000228052,0.04,0.05,1,0,0.083333333,,91.27458686,182.2615711,-3.850853465,-1.068690098,0.000610585,0,0.0378,0.767017445,0.052631579,0.999161502,0.999161502,0.999161502,0.0054947,93.92875554,0.021417126,0.055162964,0.767017445,0,0.002178994,3.421186124,93.84999645,0.019552083,0,0,0,-0.863149618,0.431272423,0.434044851
74,7,2,63,0.00350848,0.013,0.000227804,0.04,0.05,1,0,0.083333333,,93.84999645,182.1087451,-3.850853465,-1.153525893,0.000560768,0,0,0.766374302,0.052631579,0.999211556,0.999211556,0.999211556,0.005490092,93.08362215,0.021201349,0.050206671,0.766374302,0,0.001983216,0,93.01023091,0.019377131,0,0,0,-0.857159454,0,0.002358163
