Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
12,1,12,57,0.0015996,0.012,0.000112641,0.09,0,0,0,0.083333333,,58.36594095,75.87572324,-5.012775511,-0.347151629,0.000392617,0.005,0,0,0.076923077,0.99299807,0.999494786,0.999494786,0.002718121,58.36594095,0.006571273,0.020843185,0,0.379198378,0.002061414,0,57.9572667,0.012074431,0,0.001483211,0,-0.038005677,0,0.014632803
13,2,1,58,0.0018,0.012,0.000126635,0.09,0.05,1,0,0.083333333,,57.9572667,81.67103511,-4.983738106,-0.347151629,0.000404211,0,0.0378,0.343698939,0.071428571,0.999469205,0.999469205,0.999469205,0.002716748,59.79136063,0.007570954,0.022099798,0.343698939,0,0.002066192,2.177792861,59.75962368,0.012449922,0,0,0.289786334,-0.675605946,0.273848085,0.27496249
14,2,2,58,0.0018,0.012,0.000126508,0.09,0.05,1,0,0.083333333,,59.75962368,81.62768455,-4.983738106,-0.473467999,0.000356152,0,0,0.343516506,0.071428571,0.999517386,0.999517386,0.999517386,0.002715306,59.41610718,0.007515891,0.019350053,0.343516506,0,0.001809108,0,59.38743212,0.012372382,0,0,0,-0.382754831,0,0.000919129
15,2,3,58,0.0018,0.012,0.00012638,0.09,0.05,1,0,0.083333333,,59.38743212,81.58828988,-4.983738106,-0.42344828,0.000374457,0,0,0.34335072,0.071428571,0.99949921,0.99949921,0.99949921,0.002713995,59.0440814,0.007461307,0.020217192,0.34335072,0,0.00189018,0,59.01451273,0.01229469,0,0,0,-0.383323908,0,0.000958908
16,2,4,58,0.0018,0.012,0.000126253,0.09,0.05,1,0,0.083333333,,59.01451273,81.54743129,-4.983738106,-0.432586697,0.000371044,0,0,0.343178773,0.071428571,0.99950275,0.99950275,0.99950275,0.002712636,58.67133395,0.007406745,0.019906441,0.343178773,0,0.001861127,0,58.64215964,0.012217117,0,0,0,-0.382709076,0,0.000957235
17,2,5,58,0.0018,0.012,0.000126126,0.09,0.05,1,0,0.083333333,,58.64215964,81.50688184,-4.983738106,-0.441831397,0.000367622,0,0,0.343008128,0.071428571,0.999506298,0.999506298,0.999506298,0.002711287,58.29915151,0.007352357,0.019597783,0.343008128,0,0.001832269,0,58.2703691,0.01213966,0,0,0,-0.382097927,0,0.000955472
18,2,6,58,0.0018,0.012,0.000125999,0.09,0.05,1,0,0.083333333,,58.2703691,81.46664173,-4.983738106,-0.451184245,0.000364193,0,0,0.342838784,0.071428571,0.999509854,0.999509854,0.999509854,0.002709949,57.92753032,0.007298141,0.019291223,0.342838784,0,0.001803608,0,57.89913735,0.01206232,0,0,0,-0.381490469,0,0.000953619
19,2,7,58,0.0018,0.012,0.000125872,0.09,0.05,1,0,0.083333333,,57.89913735,81.42671114,-4.983738106,-0.46064715,0.000360756,0,0,0.342670743,0.071428571,0.999513417,0.999513417,0.999513417,0.002708621,57.5564666,0.007244097,0.018986771,0.342670743,0,0.001775144,0,57.52846059,0.011985096,0,0,0,-0.380886707,0,0.000951675
20,2,8,58,0.0018,0.012,0.000125746,0.09,0.05,1,0,0.083333333,,57.52846059,81.38709027,-4.983738106,-0.470222065,0.000357312,0,0,0.342504005,0.071428571,0.999516987,0.999516987,0.999516987,0.002707303,57.18595659,0.007190224,0.018684434,0.342504005,0,0.001746877,0,57.15833505,0.011907986,0,0,0,-0.38028665,0,0.00094964
21,2,9,58,0.0018,0.012,0.000125619,0.09,0.05,1,0,0.083333333,,57.15833505,81.34777928,-4.983738106,-0.479910991,0.00035386,0,0,0.342338571,0.071428571,0.999520565,0.999520565,0.999520565,0.002705995,56.81599648,0.007136522,0.018384221,0.342338571,0,0.001718809,0,56.78875693,0.011830991,0,0,0,-0.379690305,0,0.000947512
22,2,10,58,0.0018,0.012,0.000125493,0.09,0.05,1,0,0.083333333,,56.78875693,81.30877835,-4.983738106,-0.489715977,0.0003504,0,0,0.342174442,0.071428571,0.999524151,0.999524151,0.999524151,0.002704698,56.44658249,0.007082988,0.01808614,0.342174442,0,0.00169094,0,56.41972242,0.011754109,0,0,0,-0.379097679,0,0.000945292
23,2,11,58,0.0018,0.012,0.000125367,0.09,0.05,1,0,0.083333333,,56.41972242,81.27008762,-4.983738106,-0.499639121,0.000346934,0,0,0.342011619,0.071428571,0.999527743,0.999527743,0.999527743,0.00270341,56.0777108,0.007029623,0.017790199,0.342011619,0,0.001663272,0,56.0512277,0.011677339,0,0,0,-0.37850878,0,0.000942978
24,2,12,58,0.0018,0.012,0.00012524,0.09,0.05,1,0,0.083333333,,56.0512277,81.23170725,-4.983738106,-0.509682572,0.00034346,0.015,0,0.341850101,0.071428571,0.977802923,0.999531342,0.999531342,0.002702134,55.7093776,0.006973852,0.017489951,0.341850101,1.210486331,0.0016352,0,54.47279227,0.011348498,0,0,0,-0.377662403,0,0.044548302
25,3,1,59,0.0020358,0.013,0.00013937,0.08,0.05,1,0,0.083333333,,54.47279227,81.19363737,-4.550157177,-0.51984853,0.000525046,0,0.0378,0.341689891,0.066666667,0.999335657,0.999335657,0.999335657,0.002700867,56.17725805,0.007828583,0.027250952,0.341689891,0,0.00224142,2.04615567,56.13993709,0.01169582,0,0,0,-0.388465246,0.257383943,0.258694876
26,3,2,59,0.0020358,0.013,0.000139218,0.08,0.05,1,0,0.083333333,,56.13993709,81.13969696,-4.550157177,-0.567634136,0.000500478,0,0,0.341462891,0.066666667,0.999360373,0.999360373,0.999360373,0.002699073,55.7984742,0.007767326,0.025800749,0.341462891,0,0.00212214,0,55.76278399,0.011617247,0,0,0,-0.386648214,0,0.001144373
27,3,3,59,0.0020358,0.013,0.000139067,0.08,0.05,1,0,0.083333333,,55.76278399,81.08779782,-4.550157177,-0.515302048,0.000527445,0,0,0.341244482,0.066666667,0.999333562,0.999333562,0.999333562,0.002697347,55.4215395,0.007706433,0.027007227,0.341244482,0,0.002221374,0,55.38460447,0.011538459,0,0,0,-0.387496602,0,0.001198205
28,3,4,59,0.0020358,0.013,0.000138915,0.08,0.05,1,0,0.083333333,,55.38460447,81.03375781,-4.550157177,-0.525536877,0.000522059,0,0,0.341017064,0.066666667,0.999339099,0.999339099,0.999339099,0.002695549,55.04358741,0.007645532,0.026549143,0.341017064,0,0.002183696,0,55.00720903,0.011459835,0,0,0,-0.386671575,0,0.001194017
29,3,5,59,0.0020358,0.013,0.000138763,0.08,0.05,1,0,0.083333333,,55.00720903,80.9802025,-4.550157177,-0.535897743,0.000516662,0,0,0.340791686,0.066666667,0.999344646,0.999344646,0.999344646,0.002693768,54.66641735,0.007584865,0.02609468,0.340791686,0,0.002146316,0,54.63059149,0.011381373,0,0,0,-0.385852604,0,0.001189704
30,3,6,59,0.0020358,0.013,0.000138612,0.08,0.05,1,0,0.083333333,,54.63059149,80.9271318,-4.550157177,-0.546386989,0.000511256,0,0,0.340568346,0.066666667,0.999350203,0.999350203,0.999350203,0.002692002,54.29002314,0.007524427,0.025643849,0.340568346,0,0.002109234,0,54.25474563,0.011303072,0,0,0,-0.385039695,0,0.001185264
31,3,7,59,0.0020358,0.013,0.000138461,0.08,0.05,1,0,0.083333333,,54.25474563,80.87454556,-4.550157177,-0.557007015,0.00050584,0,0,0.340347046,0.066666667,0.999355769,0.999355769,0.999355769,0.002690253,53.91439858,0.00746422,0.025196659,0.340347046,0,0.002072452,0,53.87966525,0.01122493,0,0,0,-0.384232855,0,0.001180698
32,3,8,59,0.0020358,0.013,0.00013831,0.08,0.05,1,0,0.083333333,,53.87966525,80.82244367,-4.550157177,-0.567760283,0.000500415,0,0,0.340127784,0.066666667,0.999361344,0.999361344,0.999361344,0.00268852,53.53953747,0.00740424,0.024753118,0.340127784,0,0.002035971,0,53.50534414,0.011146947,0,0,0,-0.383432089,0,0.001176005
33,3,9,59,0.0020358,0.013,0.000138159,0.08,0.05,1,0,0.083333333,,53.50534414,80.77082596,-4.550157177,-0.578649315,0.000494981,0,0,0.339910559,0.066666667,0.999366929,0.999366929,0.999366929,0.002686803,53.16543358,0.007344487,0.024313238,0.339910559,0,0.00199979,0,53.13177607,0.01106912,0,0,0,-0.382637404,0,0.001171185
34,3,10,59,0.0020358,0.013,0.000138008,0.08,0.05,1,0,0.083333333,,53.13177607,80.71969226,-4.550157177,-0.5896767,0.000489538,0,0,0.339695372,0.066666667,0.999372521,0.999372521,0.999372521,0.002685102,52.7920807,0.007284959,0.023877027,0.339695372,0,0.001963911,0,52.7589548,0.010991449,0,0,0,-0.381848806,0,0.001166238
35,3,11,59,0.0020358,0.013,0.000137858,0.08,0.05,1,0,0.083333333,,52.7589548,80.66904238,-4.550157177,-0.600845091,0.000484086,0,0,0.33948222,0.066666667,0.999378123,0.999378123,0.999378123,0.002683417,52.41947258,0.007225654,0.023444495,0.33948222,0,0.001928335,0,52.38687409,0.010913932,0,0,0,-0.381066301,0,0.001161163
36,3,12,59,0.0020358,0.013,0.000137707,0.08,0.05,1,0,0.083333333,,52.38687409,80.61887613,-4.550157177,-0.61215721,0.000478627,0.015,0,0.339271104,0.066666667,0.976314253,0.999383732,0.999383732,0.002681748,52.04760299,0.007163017,0.023004234,0.339271104,1.200727005,0.001892123,0,50.81481661,0.01058642,0,0,0,-0.380024775,0,0.044428313
37,4,1,60,0.0023064,0.013,0.000155857,0.07,0.05,1,0,0.083333333,,50.81481661,80.56919327,-4.112475786,-0.62361585,0.000734028,0,0.0378,0.339062022,0.0625,0.999110229,0.999110229,0.999110229,0.002680096,52.38373811,0.008163326,0.035889535,0.339062022,0,0.002556673,1.907983524,52.33712858,0.010903568,0,0,0,-0.394018451,0.240100008,0.241737869
38,4,2,60,0.0023064,0.013,0.000155687,0.07,0.05,1,0,0.083333333,,52.33712858,80.49750514,-4.112475786,-0.677576674,0.000695321,0,0,0.338760334,0.0625,0.9991491,0.9991491,0.9991491,0.002677711,51.99836825,0.008094443,0.033746938,0.338760334,0,0.00240404,0,51.95412282,0.010823776,0,0,0,-0.391425491,0,0.001419245
39,4,3,60,0.0023064,0.013,0.000155517,0.07,0.05,1,0,0.083333333,,51.95412282,80.4290098,-4.112475786,-0.622624949,0.000734759,0,0,0.338472083,0.0625,0.999109838,0.999109838,0.999109838,0.002675432,51.61565074,0.008026093,0.035398505,0.338472083,0,0.002521693,0,51.56970445,0.010743688,0,0,0,-0.39264037,0,0.001491131
40,4,4,60,0.0023064,0.013,0.000155348,0.07,0.05,1,0,0.083333333,,51.56970445,80.35741495,-4.112475786,-0.634220017,0.000726255,0,0,0.338170788,0.0625,0.99911851,0.99911851,0.99911851,0.002673051,51.23153366,0.007957678,0.034728423,0.338170788,0,0.002473958,0,51.1863736,0.010663828,0,0,0,-0.391520717,0,0.001482849
41,4,5,60,0.0023064,0.013,0.000155178,0.07,0.05,1,0,0.083333333,,51.1863736,80.28658073,-4.112475786,-0.645967156,0.00071774,0,0,0.337872694,0.0625,0.999127194,0.999127194,0.999127194,0.002670695,50.84850091,0.00788957,0.034064655,0.337872694,0,0.002426673,0,50.80412001,0.010584192,0,0,0,-0.39041111,0,0.0014744
42,4,6,60,0.0023064,0.013,0.000155009,0.07,0.05,1,0,0.083333333,,50.80412001,80.21650608,-4.112475786,-0.657869377,0.000709214,0,0,0.337577796,0.0625,0.999135887,0.999135887,0.999135887,0.002668364,50.46654221,0.007821768,0.033407205,0.337577796,0,0.002379838,0,50.4229334,0.010504778,0,0,0,-0.389311547,0,0.001465787
43,4,7,60,0.0023064,0.013,0.00015484,0.07,0.05,1,0,0.083333333,,50.4229334,80.14718993,-4.112475786,-0.669929771,0.000700679,0,0,0.337286091,0.0625,0.999144589,0.999144589,0.999144589,0.002666058,50.08564731,0.007754269,0.03275608,0.337286091,0,0.002333454,0,50.04280351,0.010425584,0,0,0,-0.388222024,0,0.001457009
44,4,8,60,0.0023064,0.013,0.000154671,0.07,0.05,1,0,0.083333333,,50.04280351,80.07863116,-4.112475786,-0.682151512,0.000692136,0,0,0.336997573,0.0625,0.999153301,0.999153301,0.999153301,0.002663777,49.70580594,0.007687071,0.032111285,0.336997573,0,0.002287521,0,49.66372006,0.010346608,0,0,0,-0.387142538,0,0.001448067
45,4,9,60,0.0023064,0.013,0.000154502,0.07,0.05,1,0,0.083333333,,49.66372006,80.01082863,-4.112475786,-0.69453786,0.000683583,0,0,0.336712237,0.0625,0.99916202,0.99916202,0.99916202,0.002661522,49.32700782,0.007620171,0.031472829,0.336712237,0,0.002242039,0,49.28567278,0.010267848,0,0,0,-0.386073086,0,0.00143896
46,4,10,60,0.0023064,0.013,0.000154334,0.07,0.05,1,0,0.083333333,,49.28567278,79.94378117,-4.112475786,-0.707092164,0.000675023,0,0,0.336430079,0.0625,0.999170747,0.999170747,0.999170747,0.002659292,48.9492427,0.007553568,0.030840717,0.336430079,0,0.002197009,0,48.90865141,0.010189302,0,0,0,-0.385013667,0,0.001429689
47,4,11,60,0.0023064,0.013,0.000154165,0.07,0.05,1,0,0.083333333,,48.90865141,79.87748757,-4.112475786,-0.719817861,0.000666456,0,0,0.336151094,0.0625,0.999179481,0.999179481,0.999179481,0.002657086,48.57250032,0.007487259,0.030214957,0.336151094,0,0.002152431,0,48.53264567,0.010110968,0,0,0,-0.383964277,0,0.001420255
48,4,12,60,0.0023064,0.013,0.000153997,0.07,0.05,1,0,0.083333333,,48.53264567,79.81194659,-4.112475786,-0.732718487,0.000657883,0.015,0,0.335875275,0.0625,0.974540743,0.999188221,0.999188221,0.002654906,48.19677039,0.007416304,0.02957587,0.335875275,1.187954901,0.002106904,0,46.96971641,0.009785358,0,0,0,-0.382652807,0,0.04424151
49,5,1,61,0.002669227,0.013,0.000178052,0.06,0.05,1,0,0.083333333,,46.96971641,79.74715697,-4.029368807,-0.745797674,0.00070579,0,0.0378,0.335602619,0.058823529,0.999116283,0.999116283,0.999116283,0.002652751,48.3968833,0.008615949,0.032206446,0.335602619,0,0.001946731,1.762769501,48.35411417,0.010073774,0,0,0,-0.386498788,0.22193191,0.223435534
50,5,2,61,0.002669227,0.013,0.000177858,0.06,0.05,1,0,0.083333333,,48.35411417,79.67668309,-4.029368807,-0.807523283,0.000663387,0,0,0.335306041,0.058823529,0.999158873,0.999158873,0.999158873,0.002650407,48.01880813,0.008539332,0.030035117,0.335306041,0,0.001815484,0,47.9784182,0.009995504,0,0,0,-0.383875994,0,0.001296176
51,5,3,61,0.002669227,0.013,0.000177664,0.06,0.05,1,0,0.083333333,,47.9784182,79.60966485,-4.029368807,-0.749586739,0.00070311,0,0,0.335024006,0.058823529,0.999119351,0.999119351,0.999119351,0.002648177,47.64339419,0.008463315,0.031584666,0.335024006,0,0.001909147,0,47.60143706,0.009916966,0,0,0,-0.384988954,0,0.00136231
52,5,4,61,0.002669227,0.013,0.00017747,0.06,0.05,1,0,0.083333333,,47.60143706,79.53955664,-4.029368807,-0.762901267,0.000693775,0,0,0.334728968,0.058823529,0.999128878,0.999128878,0.999128878,0.002645845,47.26670809,0.008387246,0.030918931,0.334728968,0,0.001868907,0,47.22553301,0.009838653,0,0,0,-0.383873797,0,0.001352646
53,5,5,61,0.002669227,0.013,0.000177277,0.06,0.05,1,0,0.083333333,,47.22553301,79.47026796,-4.029368807,-0.776403048,0.000684436,0,0,0.334437378,0.058823529,0.999138409,0.999138409,0.999138409,0.00264354,46.89109563,0.008311522,0.030260331,0.334437378,0,0.001829097,0,46.85069468,0.009760561,0,0,0,-0.382769793,0,0.001342831
54,5,6,61,0.002669227,0.013,0.000177083,0.06,0.05,1,0,0.083333333,,46.85069468,79.40179708,-4.029368807,-0.79009606,0.000675093,0,0,0.334149229,0.058823529,0.999147943,0.999147943,0.999147943,0.002641263,46.51654545,0.008236142,0.029608873,0.334149229,0,0.00178972,0,46.47691072,0.00968269,0,0,0,-0.381676935,0,0.001332864
55,5,7,61,0.002669227,0.013,0.00017689,0.06,0.05,1,0,0.083333333,,46.47691072,79.33414225,-4.029368807,-0.803984395,0.000665748,0,0,0.333864515,0.058823529,0.99915748,0.99915748,0.99915748,0.002639012,46.1430462,0.008161103,0.028964563,0.333864515,0,0.001750774,0,46.10416976,0.009605035,0,0,0,-0.380595217,0,0.001322748
56,5,8,61,0.002669227,0.013,0.000176697,0.06,0.05,1,0,0.083333333,,46.10416976,79.26730164,-4.029368807,-0.818072263,0.000656401,0,0,0.333583228,0.058823529,0.999167018,0.999167018,0.999167018,0.002636789,45.77058653,0.008086401,0.028327408,0.333583228,0,0.001712261,0,45.73246046,0.009527596,0,0,0,-0.379524633,0,0.001312482
57,5,9,61,0.002669227,0.013,0.000176504,0.06,0.05,1,0,0.083333333,,45.73246046,79.20127342,-4.029368807,-0.832363994,0.000647053,0,0,0.333305359,0.058823529,0.999176557,0.999176557,0.999176557,0.002634592,45.3991551,0.008012034,0.027697415,0.333305359,0,0.001674181,0,45.36177147,0.009450369,0,0,0,-0.378465177,0,0.001302069
58,5,10,61,0.002669227,0.013,0.000176312,0.06,0.05,1,0,0.083333333,,45.36177147,79.13605566,-4.029368807,-0.846864045,0.000637706,0,0,0.333030901,0.058823529,0.999186095,0.999186095,0.999186095,0.002632423,45.02874057,0.007937998,0.027074591,0.333030901,0,0.001636534,0,44.99209145,0.009373352,0,0,0,-0.377416843,0,0.00129151
59,5,11,61,0.002669227,0.013,0.000176119,0.06,0.05,1,0,0.083333333,,44.99209145,79.07164642,-4.029368807,-0.861577006,0.00062836,0,0,0.332759845,0.058823529,0.999195632,0.999195632,0.999195632,0.00263028,44.6593316,0.007864292,0.026458944,0.332759845,0,0.001599321,0,44.62340905,0.009296544,0,0,0,-0.376379625,0,0.001280806
60,5,12,61,0.002669227,0.013,0.000175927,0.06,0.05,1,0,0.083333333,,44.62340905,79.00804368,-4.029368807,-0.8765076,0.000619016,0.015,0,0.332492184,0.058823529,0.972668003,0.999205166,0.999205166,0.002628165,44.29091686,0.007785935,0.025833967,0.332492184,1.17537777,0.001561544,0,43.08035765,0.008975075,0,0,0,-0.375087161,0,0.043670117
61,6,1,62,0.00307004,0.013,0.000202153,0.05,0.05,1,0,0.083333333,,43.08035765,78.94524538,-3.942161367,-0.891660691,0.000665435,0,0.0378,0.332227908,0.055555556,0.999132547,0.999132547,0.999132547,0.002626076,44.36400904,0.008966939,0.028114722,0.332227908,0,0.001402046,1.615879304,44.32552534,0.009234484,0,0,0,-0.378544053,0.20355469,0.204908425
62,6,2,62,0.00307004,0.013,0.000201933,0.05,0.05,1,0,0.083333333,,44.32552534,78.87676407,-3.942161367,-0.963358932,0.000619237,0,0,0.331939715,0.055555556,0.999178955,0.999178955,0.999178955,0.002623798,43.99358562,0.008882391,0.025944491,0.331939715,0,0.00129382,0,43.95746492,0.009157805,0,0,0,-0.375924403,0,0.001159817
63,6,3,62,0.00307004,0.013,0.000201712,0.05,0.05,1,0,0.083333333,,43.95746492,78.81200272,-3.942161367,-0.902002381,0.000658563,0,0,0.331667178,0.055555556,0.999139857,0.999139857,0.999139857,0.002621643,43.62579774,0.008798505,0.027361438,0.331667178,0,0.001364481,0,43.58827332,0.00908089,0,0,0,-0.376908012,0,0.001219074
64,6,4,62,0.00307004,0.013,0.000201492,0.05,0.05,1,0,0.083333333,,43.58827332,78.74421312,-3.942161367,-0.917539232,0.000648374,0,0,0.331381897,0.055555556,0.999150264,0.999150264,0.999150264,0.002619388,43.25689142,0.008714591,0.02671033,0.331381897,0,0.001332011,0,43.22013449,0.009004195,0,0,0,-0.375811013,0,0.001208199
65,6,5,62,0.00307004,0.013,0.000201272,0.05,0.05,1,0,0.083333333,,43.22013449,78.67730134,-3.942161367,-0.933312322,0.000638192,0,0,0.33110031,0.055555556,0.999160664,0.999160664,0.999160664,0.002617163,42.88903418,0.008631061,0.0260673,0.33110031,0,0.001299944,0,42.85303587,0.008927716,0,0,0,-0.374726387,0,0.001197195
66,6,6,62,0.00307004,0.013,0.000201053,0.05,0.05,1,0,0.083333333,,42.85303587,78.61126466,-3.942161367,-0.949327081,0.000628018,0,0,0.330822405,0.055555556,0.999171056,0.999171056,0.999171056,0.002614966,42.52221347,0.008547911,0.025432354,0.330822405,0,0.00126828,0,42.48696492,0.008851451,0,0,0,-0.373654122,0,0.001186064
67,6,7,62,0.00307004,0.013,0.000200834,0.05,0.05,1,0,0.083333333,,42.48696492,78.5461003,-3.942161367,-0.965589106,0.000617853,0,0,0.330548172,0.055555556,0.999181438,0.999181438,0.999181438,0.002612798,42.15641675,0.008465138,0.024805497,0.330548172,0,0.00123702,0,42.12190909,0.008775398,0,0,0,-0.372594205,0,0.001174808
68,6,8,62,0.00307004,0.013,0.000200614,0.05,0.05,1,0,0.083333333,,42.12190909,78.48180542,-3.942161367,-0.982104167,0.000607699,0,0,0.330277598,0.055555556,0.999191809,0.999191809,0.999191809,0.00261066,41.7916315,0.008382739,0.024186735,0.330277598,0,0.001206163,0,41.75785586,0.008699553,0,0,0,-0.371546625,0,0.001163429
69,6,9,62,0.00307004,0.013,0.000200396,0.05,0.05,1,0,0.083333333,,41.75785586,78.4183771,-3.942161367,-0.998878218,0.000597557,0,0,0.33001067,0.055555556,0.999202167,0.999202167,0.999202167,0.00260855,41.42784519,0.008300709,0.023576076,0.33001067,0,0.00117571,0,41.39479269,0.008623915,0,0,0,-0.37051137,0,0.001151929
70,6,10,62,0.00307004,0.013,0.000200177,0.05,0.05,1,0,0.083333333,,41.39479269,78.35581235,-3.942161367,-1.015917397,0.000587429,0,0,0.329747377,0.055555556,0.999212512,0.999212512,0.999212512,0.002606469,41.06504532,0.008219045,0.022973524,0.329747377,0,0.001145661,0,41.03270709,0.008548481,0,0,0,-0.369488427,0,0.001140312
71,6,11,62,0.00307004,0.013,0.000199958,0.05,0.05,1,0,0.083333333,,41.03270709,78.29410809,-3.942161367,-1.033228042,0.000577315,0,0,0.329487705,0.055555556,0.999222842,0.999222842,0.999222842,0.002604416,40.70321938,0.008137745,0.022379086,0.329487705,0,0.001116017,0,40.67158653,0.008473247,0,0,0,-0.368477783,0,0.001128579
72,6,12,62,0.00307004,0.013,0.00019974,0.05,0.05,1,0,0.083333333,,40.67158653,78.23326116,-3.942161367,-1.050816692,0.000567218,0.015,0,0.329231641,0.055555556,0.97040224,0.999233155,0.999233155,0.002602392,40.34235489,0.008051945,0.021779625,0.329231641,1.163125636,0.001086123,0,39.14831156,0.008155898,0,0,0,-0.367219108,0,0.043102275
73,7,1,63,0.00350848,0.013,0.000228052,0.04,0.05,1,0,0.083333333,,39.14831156,78.17326834,-3.850853465,-1.068690098,0.000610585,0,0.0378,0.328979171,0.052631579,0.999161502,0.999161502,0.999161502,0.002600396,40.28670316,0.009185956,0.023659783,0.328979171,0,0.000934586,1.467370764,40.25292283,0.008386026,0,0,0,-0.370210935,0.184975772,0.186164886
